WAARNEMINGDATUM;HH;NTU_h;Year;Date
2023-10-22;13;NA;2023;10-22
2023-10-22;14;8;2023;10-22
2023-10-22;15;8;2023;10-22
2023-10-22;16;8;2023;10-22
2023-10-22;17;9;2023;10-22
2023-10-22;18;10;2023;10-22
2023-10-22;19;12;2023;10-22
2023-10-22;20;13;2023;10-22
2023-10-22;21;14;2023;10-22
2023-10-22;22;NA;2023;10-22
2023-10-22;23;15;2023;10-22
2023-10-23;00;16;2023;10-23
2023-10-23;01;NA;2023;10-23
2023-10-23;02;17;2023;10-23
2023-10-23;03;16;2023;10-23
2023-10-23;04;14;2023;10-23
2023-10-23;05;NA;2023;10-23
2023-10-23;06;14;2023;10-23
2023-10-23;07;15;2023;10-23
2023-10-23;08;NA;2023;10-23
2023-10-23;09;17;2023;10-23
2023-10-23;10;17;2023;10-23
2023-10-23;11;18.5;2023;10-23
2023-10-23;12;20;2023;10-23
2023-10-23;13;20;2023;10-23
2023-10-23;14;21;2023;10-23
2023-10-23;15;20.75;2023;10-23
2023-10-23;16;21.5;2023;10-23
2023-10-23;17;20;2023;10-23
2023-10-23;18;NA;2023;10-23
2023-10-23;19;NA;2023;10-23
2023-10-23;20;21;2023;10-23
2023-10-23;21;21.5;2023;10-23
2023-10-23;22;22;2023;10-23
2023-10-23;23;24;2023;10-23
2023-10-24;00;NA;2023;10-24
2023-10-24;01;NA;2023;10-24
2023-10-24;02;22.5;2023;10-24
2023-10-24;03;24.5;2023;10-24
2023-10-24;04;22;2023;10-24
2023-10-24;05;21;2023;10-24
2023-10-24;06;19;2023;10-24
2023-10-24;07;NA;2023;10-24
2023-10-24;08;17;2023;10-24
2023-10-24;09;16.5;2023;10-24
2023-10-24;10;16;2023;10-24
2023-10-24;11;15;2023;10-24
2023-10-24;12;14;2023;10-24
2023-10-24;13;NA;2023;10-24
2023-10-24;14;13;2023;10-24
2023-10-24;15;13;2023;10-24
2023-10-24;16;15;2023;10-24
2023-10-24;17;16.5;2023;10-24
2023-10-24;18;18;2023;10-24
2023-10-24;19;19;2023;10-24
2023-10-24;20;19;2023;10-24
2023-10-24;21;NA;2023;10-24
2023-10-24;22;18;2023;10-24
2023-10-24;23;17;2023;10-24
2023-10-25;00;16;2023;10-25
2023-10-25;01;NA;2023;10-25
2023-10-25;02;12.6666666666667;2023;10-25
2023-10-25;03;12;2023;10-25
2023-10-25;04;12;2023;10-25
2023-10-25;05;11;2023;10-25
2023-10-25;06;NA;2023;10-25
2023-10-25;07;NA;2023;10-25
2023-10-25;08;10;2023;10-25
2023-10-25;09;10;2023;10-25
2023-10-25;10;10;2023;10-25
2023-10-25;11;NA;2023;10-25
2023-10-25;12;NA;2023;10-25
2023-10-25;13;9;2023;10-25
2023-10-25;14;9;2023;10-25
2023-10-25;15;9;2023;10-25
2023-10-25;16;NA;2023;10-25
2023-10-25;17;NA;2023;10-25
2023-10-25;18;9;2023;10-25
2023-10-25;19;9;2023;10-25
2023-10-25;20;9;2023;10-25
2023-10-25;21;9;2023;10-25
2023-10-25;22;NA;2023;10-25
2023-10-25;23;NA;2023;10-25
2023-10-26;00;NA;2023;10-26
2023-10-26;01;NA;2023;10-26
2023-10-26;02;NA;2023;10-26
2023-10-26;03;NA;2023;10-26
2023-10-26;04;NA;2023;10-26
2023-10-26;05;NA;2023;10-26
2023-10-26;06;NA;2023;10-26
2023-10-26;07;NA;2023;10-26
2023-10-26;08;8;2023;10-26
2023-10-26;09;8;2023;10-26
2023-10-26;10;8;2023;10-26
2023-10-26;11;NA;2023;10-26
2023-10-26;12;NA;2023;10-26
2023-10-26;13;NA;2023;10-26
2023-10-26;14;NA;2023;10-26
2023-10-26;15;NA;2023;10-26
2023-10-26;16;8;2023;10-26
2023-10-26;17;8;2023;10-26
2023-10-26;18;8;2023;10-26
2023-10-26;19;8;2023;10-26
2023-10-26;20;8;2023;10-26
2023-10-26;21;8;2023;10-26
2023-10-26;22;8;2023;10-26
2023-10-26;23;8;2023;10-26
2023-10-27;00;8;2023;10-27
2023-10-27;01;8;2023;10-27
2023-10-27;02;NA;2023;10-27
2023-10-27;03;NA;2023;10-27
2023-10-27;04;NA;2023;10-27
2023-10-27;05;NA;2023;10-27
2023-10-27;06;9;2023;10-27
2023-10-27;07;NA;2023;10-27
2023-10-27;08;10;2023;10-27
2023-10-27;09;NA;2023;10-27
2023-10-27;10;11;2023;10-27
2023-10-27;11;11;2023;10-27
2023-10-27;12;12;2023;10-27
2023-10-27;13;13;2023;10-27
2023-10-27;14;14;2023;10-27
2023-10-27;15;NA;2023;10-27
2023-10-27;16;NA;2023;10-27
2023-10-27;17;NA;2023;10-27
2023-10-27;18;NA;2023;10-27
2023-10-27;19;12;2023;10-27
2023-10-27;20;12;2023;10-27
2023-10-27;21;NA;2023;10-27
2023-10-27;22;15;2023;10-27
2023-10-27;23;16;2023;10-27
2023-10-28;00;NA;2023;10-28
2023-10-28;01;17;2023;10-28
2023-10-28;02;19;2023;10-28
2023-10-28;03;25;2023;10-28
2023-10-28;04;24.5;2023;10-28
2023-10-28;05;NA;2023;10-28
2023-10-28;06;25;2023;10-28
2023-10-28;07;27;2023;10-28
2023-10-28;08;29;2023;10-28
2023-10-28;09;29;2023;10-28
2023-10-28;10;30;2023;10-28
2023-10-28;11;30;2023;10-28
2023-10-28;12;30.5;2023;10-28
2023-10-28;13;30.6;2023;10-28
2023-10-28;14;29.6666666666667;2023;10-28
2023-10-28;15;28;2023;10-28
2023-10-28;16;NA;2023;10-28
2023-10-28;17;29.5;2023;10-28
2023-10-28;18;28;2023;10-28
2023-10-28;19;NA;2023;10-28
2023-10-28;20;31.6666666666667;2023;10-28
2023-10-28;21;32;2023;10-28
2023-10-28;22;31;2023;10-28
2023-10-28;23;NA;2023;10-28
2023-10-29;00;27.6666666666667;2023;10-29
2023-10-29;01;24;2023;10-29
2023-10-29;02;23.5;2023;10-29
2023-10-29;03;NA;2023;10-29
2023-10-29;04;NA;2023;10-29
2023-10-29;05;27;2023;10-29
2023-10-29;06;NA;2023;10-29
2023-10-29;07;25;2023;10-29
2023-10-29;08;23.5;2023;10-29
2023-10-29;09;23;2023;10-29
2023-10-29;10;21.5;2023;10-29
2023-10-29;11;20;2023;10-29
2023-10-29;12;19.5;2023;10-29
2023-10-29;13;19;2023;10-29
2023-10-29;14;15.5;2023;10-29
2023-10-29;15;15;2023;10-29
2023-10-29;16;NA;2023;10-29
2023-10-29;17;NA;2023;10-29
2023-10-29;18;11;2023;10-29
2023-10-29;19;NA;2023;10-29
2023-10-29;20;NA;2023;10-29
2023-10-29;21;NA;2023;10-29
2023-10-29;22;9;2023;10-29
2023-10-29;23;9;2023;10-29
2023-10-30;00;NA;2023;10-30
2023-10-30;01;9;2023;10-30
2023-10-30;02;9;2023;10-30
2023-10-30;03;NA;2023;10-30
2023-10-30;04;NA;2023;10-30
2023-10-30;05;9;2023;10-30
2023-10-30;06;NA;2023;10-30
2023-10-30;07;10.5;2023;10-30
2023-10-30;08;NA;2023;10-30
2023-10-30;09;11;2023;10-30
2023-10-30;10;10.5;2023;10-30
2023-10-30;11;NA;2023;10-30
2023-10-30;12;9;2023;10-30
2023-10-30;13;NA;2023;10-30
2023-10-30;14;NA;2023;10-30
2023-10-30;15;NA;2023;10-30
2023-10-30;16;8;2023;10-30
2023-10-30;17;NA;2023;10-30
2023-10-30;18;NA;2023;10-30
2023-10-30;19;NA;2023;10-30
2023-10-30;20;NA;2023;10-30
2023-10-30;21;8;2023;10-30
2023-10-30;22;8;2023;10-30
2023-10-30;23;NA;2023;10-30
2023-10-31;00;NA;2023;10-31
2023-10-31;01;10;2023;10-31
2023-10-31;02;13;2023;10-31
2023-10-31;03;NA;2023;10-31
2023-10-31;04;11;2023;10-31
2023-10-31;05;11;2023;10-31
2023-10-31;06;11;2023;10-31
2023-10-31;07;10;2023;10-31
2023-10-31;08;10;2023;10-31
2023-10-31;09;NA;2023;10-31
2023-10-31;10;NA;2023;10-31
2023-10-31;11;NA;2023;10-31
2023-10-31;12;NA;2023;10-31
2023-10-31;13;16;2023;10-31
2023-10-31;14;16;2023;10-31
2023-10-31;15;NA;2023;10-31
2023-10-31;16;17;2023;10-31
2023-10-31;17;20;2023;10-31
2023-10-31;18;21;2023;10-31
2023-10-31;19;NA;2023;10-31
2023-10-31;20;22;2023;10-31
2023-10-31;21;23;2023;10-31
2023-10-31;22;23;2023;10-31
2023-10-31;23;21.6666666666667;2023;10-31
2023-11-01;00;22;2023;11-01
2023-11-01;01;21.6666666666667;2023;11-01
2023-11-01;02;NA;2023;11-01
2023-11-01;03;NA;2023;11-01
2023-11-01;04;23;2023;11-01
2023-11-01;05;24.5;2023;11-01
2023-11-01;06;NA;2023;11-01
2023-11-01;07;27;2023;11-01
2023-11-01;08;30;2023;11-01
2023-11-01;09;31;2023;11-01
2023-11-01;10;34.6666666666667;2023;11-01
2023-11-01;11;35.5;2023;11-01
2023-11-01;12;NA;2023;11-01
2023-11-01;13;NA;2023;11-01
2023-11-01;14;37;2023;11-01
2023-11-01;15;41.3333333333333;2023;11-01
2023-11-01;16;44;2023;11-01
2023-11-01;17;47.5;2023;11-01
2023-11-01;18;47;2023;11-01
2023-11-01;19;48;2023;11-01
2023-11-01;20;46;2023;11-01
2023-11-01;21;47;2023;11-01
2023-11-01;22;NA;2023;11-01
2023-11-02;10;54;2023;11-02
2023-11-02;11;58;2023;11-02
2023-11-02;12;58;2023;11-02
2023-11-02;13;53;2023;11-02
2023-11-02;14;48;2023;11-02
2023-11-02;15;48;2023;11-02
2023-11-02;16;NA;2023;11-02
2023-11-02;17;44.5;2023;11-02
2023-11-02;18;NA;2023;11-02
2023-11-02;19;47.5;2023;11-02
2023-11-02;20;42.3333333333333;2023;11-02
2023-11-02;21;42;2023;11-02
2023-11-02;22;43;2023;11-02
2023-11-02;23;36;2023;11-02
2023-11-03;00;35.5;2023;11-03
2023-11-03;01;NA;2023;11-03
2023-11-03;02;35;2023;11-03
2023-11-03;03;33.3333333333333;2023;11-03
2023-11-03;04;35.5;2023;11-03
2023-11-03;05;35;2023;11-03
2023-11-03;06;NA;2023;11-03
2023-11-03;07;35;2023;11-03
2023-11-03;08;NA;2023;11-03
2023-11-03;09;32.5;2023;11-03
2023-11-03;10;NA;2023;11-03
2023-11-03;11;NA;2023;11-03
2023-11-03;12;29.5;2023;11-03
2023-11-03;13;30;2023;11-03
2023-11-03;14;NA;2023;11-03
2023-11-03;15;NA;2023;11-03
2023-11-03;16;32;2023;11-03
2023-11-03;17;33.5;2023;11-03
2023-11-03;18;31.6666666666667;2023;11-03
2023-11-03;19;30;2023;11-03
2023-11-03;20;31.5;2023;11-03
2023-11-03;21;33;2023;11-03
2023-11-03;22;32;2023;11-03
2023-11-03;23;33;2023;11-03
2023-11-04;00;NA;2023;11-04
2023-11-04;01;NA;2023;11-04
2023-11-04;02;26;2023;11-04
2023-11-04;03;27;2023;11-04
2023-11-04;04;23;2023;11-04
2023-11-04;05;21.5;2023;11-04
2023-11-04;06;20;2023;11-04
2023-11-04;07;18;2023;11-04
2023-11-04;08;16;2023;11-04
2023-11-04;09;NA;2023;11-04
2023-11-04;10;15;2023;11-04
2023-11-04;11;NA;2023;11-04
2023-11-04;12;NA;2023;11-04
2023-11-04;13;NA;2023;11-04
2023-11-04;14;16;2023;11-04
2023-11-04;15;27;2023;11-04
2023-11-04;16;31.3333333333333;2023;11-04
2023-11-04;17;36.6666666666667;2023;11-04
2023-11-04;18;38;2023;11-04
2023-11-04;19;36;2023;11-04
2023-11-04;20;37;2023;11-04
2023-11-04;21;37;2023;11-04
2023-11-04;22;NA;2023;11-04
2023-11-04;23;29;2023;11-04
2023-11-05;00;29;2023;11-05
2023-11-05;01;31;2023;11-05
2023-11-05;02;34;2023;11-05
2023-11-05;03;NA;2023;11-05
2023-11-05;04;30.3333333333333;2023;11-05
2023-11-05;05;NA;2023;11-05
2023-11-05;06;NA;2023;11-05
2023-11-05;07;29;2023;11-05
2023-11-05;08;33;2023;11-05
2023-11-05;09;NA;2023;11-05
2023-11-05;10;35;2023;11-05
2023-11-05;11;NA;2023;11-05
2023-11-05;12;37;2023;11-05
2023-11-05;13;36;2023;11-05
2023-11-05;14;35.5;2023;11-05
2023-11-05;15;NA;2023;11-05
2023-11-05;16;33;2023;11-05
2023-11-05;17;30;2023;11-05
2023-11-05;18;30.5;2023;11-05
2023-11-05;19;NA;2023;11-05
2023-11-05;20;NA;2023;11-05
2023-11-05;21;NA;2023;11-05
2023-11-05;22;33.3333333333333;2023;11-05
2023-11-05;23;31;2023;11-05
2023-11-06;00;NA;2023;11-06
2023-11-06;01;29;2023;11-06
2023-11-06;02;32;2023;11-06
2023-11-06;03;32.6666666666667;2023;11-06
2023-11-06;04;NA;2023;11-06
2023-11-06;05;32;2023;11-06
2023-11-06;06;NA;2023;11-06
2023-11-06;07;33.5;2023;11-06
2023-11-06;08;31;2023;11-06
2023-11-06;09;32.6666666666667;2023;11-06
2023-11-06;10;28;2023;11-06
2023-11-06;11;26;2023;11-06
2023-11-06;12;25.5;2023;11-06
2023-11-06;13;NA;2023;11-06
2023-11-06;14;NA;2023;11-06
2023-11-06;15;34.6666666666667;2023;11-06
2023-11-06;16;33.3333333333333;2023;11-06
2023-11-06;17;34;2023;11-06
2023-11-06;18;37;2023;11-06
2023-11-06;19;40;2023;11-06
2023-11-06;20;39;2023;11-06
2023-11-06;21;NA;2023;11-06
2023-11-06;22;33;2023;11-06
2023-11-06;23;32;2023;11-06
2023-11-07;00;NA;2023;11-07
2023-11-07;01;25;2023;11-07
2023-11-07;02;23;2023;11-07
2023-11-07;03;NA;2023;11-07
2023-11-07;04;24;2023;11-07
2023-11-07;05;23.3333333333333;2023;11-07
2023-11-07;06;24;2023;11-07
2023-11-07;07;NA;2023;11-07
2023-11-07;08;NA;2023;11-07
2023-11-07;09;NA;2023;11-07
2023-11-07;10;24;2023;11-07
2023-11-07;11;25;2023;11-07
2023-11-07;12;23;2023;11-07
2023-11-07;13;23.5;2023;11-07
2023-11-07;14;22;2023;11-07
2023-11-07;15;22;2023;11-07
2023-11-07;16;21.5;2023;11-07
2023-11-07;17;NA;2023;11-07
2023-11-07;18;21;2023;11-07
2023-11-07;19;NA;2023;11-07
2023-11-07;20;21;2023;11-07
2023-11-07;21;NA;2023;11-07
2023-11-07;22;20;2023;11-07
2023-11-07;23;20;2023;11-07
2023-11-08;00;20.5;2023;11-08
2023-11-08;01;21.5;2023;11-08
2023-11-08;02;NA;2023;11-08
2023-11-08;03;18;2023;11-08
2023-11-08;04;15;2023;11-08
2023-11-08;05;14;2023;11-08
2023-11-08;06;14;2023;11-08
2023-11-08;07;13;2023;11-08
2023-11-08;08;NA;2023;11-08
2023-11-08;09;12;2023;11-08
2023-11-08;10;NA;2023;11-08
2023-11-08;11;NA;2023;11-08
2023-11-08;12;14.3333333333333;2023;11-08
2023-11-08;13;17;2023;11-08
2023-11-08;14;NA;2023;11-08
2023-11-08;15;17;2023;11-08
2023-11-08;16;17;2023;11-08
2023-11-08;17;NA;2023;11-08
2023-11-08;18;18;2023;11-08
2023-11-08;19;NA;2023;11-08
2023-11-08;20;19.5;2023;11-08
2023-11-08;21;20.5;2023;11-08
2023-11-08;22;NA;2023;11-08
2023-11-08;23;21;2023;11-08
2023-11-09;00;22;2023;11-09
2023-11-09;01;24;2023;11-09
2023-11-09;02;23;2023;11-09
2023-11-09;03;NA;2023;11-09
2023-11-09;04;24;2023;11-09
2023-11-09;05;23;2023;11-09
2023-11-09;06;NA;2023;11-09
2023-11-09;07;NA;2023;11-09
2023-11-09;08;NA;2023;11-09
2023-11-09;09;24;2023;11-09
2023-11-09;10;NA;2023;11-09
2023-11-09;11;24;2023;11-09
2023-11-09;12;NA;2023;11-09
2023-11-09;13;20;2023;11-09
2023-11-09;14;23;2023;11-09
2023-11-09;15;22.5;2023;11-09
2023-11-09;16;NA;2023;11-09
2023-11-09;17;21;2023;11-09
2023-11-09;18;21;2023;11-09
2023-11-09;19;19;2023;11-09
2023-11-09;20;NA;2023;11-09
2023-11-09;21;16.5;2023;11-09
2023-11-09;22;15;2023;11-09
2023-11-09;23;14;2023;11-09
2023-11-10;00;13;2023;11-10
2023-11-10;01;13;2023;11-10
2023-11-10;02;NA;2023;11-10
2023-11-10;03;12;2023;11-10
2023-11-10;04;12;2023;11-10
2023-11-10;05;NA;2023;11-10
2023-11-10;06;NA;2023;11-10
2023-11-10;07;11;2023;11-10
2023-11-10;08;11;2023;11-10
2023-11-10;09;12;2023;11-10
2023-11-10;10;12;2023;11-10
2023-11-10;11;NA;2023;11-10
2023-11-10;12;11;2023;11-10
2023-11-10;13;NA;2023;11-10
2023-11-10;14;NA;2023;11-10
2023-11-10;15;NA;2023;11-10
2023-11-10;16;NA;2023;11-10
2023-11-10;17;NA;2023;11-10
2023-11-10;18;10;2023;11-10
2023-11-10;19;10;2023;11-10
2023-11-10;20;10;2023;11-10
2023-11-10;21;NA;2023;11-10
2023-11-10;22;NA;2023;11-10
2023-11-10;23;NA;2023;11-10
2023-11-11;00;NA;2023;11-11
2023-11-11;01;NA;2023;11-11
2023-11-11;02;9;2023;11-11
2023-11-11;03;9;2023;11-11
2023-11-11;04;9;2023;11-11
2023-11-11;05;9;2023;11-11
2023-11-11;06;NA;2023;11-11
2023-11-11;07;NA;2023;11-11
2023-11-11;08;NA;2023;11-11
2023-11-11;09;NA;2023;11-11
2023-11-11;10;NA;2023;11-11
2023-11-11;11;NA;2023;11-11
2023-11-11;12;NA;2023;11-11
2023-11-11;13;NA;2023;11-11
2023-11-11;14;NA;2023;11-11
2023-11-11;15;NA;2023;11-11
2023-11-11;16;NA;2023;11-11
2023-11-11;17;NA;2023;11-11
2023-11-11;18;NA;2023;11-11
2023-11-11;19;NA;2023;11-11
2023-11-11;20;8;2023;11-11
2023-11-11;21;8;2023;11-11
2023-11-11;22;NA;2023;11-11
2023-11-11;23;NA;2023;11-11
2023-11-12;00;NA;2023;11-12
2023-11-12;01;NA;2023;11-12
2023-11-12;02;NA;2023;11-12
2023-11-12;03;NA;2023;11-12
2023-11-12;04;NA;2023;11-12
2023-11-12;05;NA;2023;11-12
2023-11-12;06;NA;2023;11-12
2023-11-12;07;NA;2023;11-12
2023-11-12;08;8;2023;11-12
2023-11-12;09;NA;2023;11-12
2023-11-12;10;NA;2023;11-12
2023-11-12;11;12;2023;11-12
2023-11-12;12;12.5;2023;11-12
2023-11-12;13;15.5;2023;11-12
2023-11-12;14;NA;2023;11-12
2023-11-12;15;NA;2023;11-12
2023-11-12;16;23;2023;11-12
2023-11-12;17;23;2023;11-12
2023-11-12;18;23;2023;11-12
2023-11-12;19;25;2023;11-12
2023-11-12;20;26;2023;11-12
2023-11-12;21;27;2023;11-12
2023-11-12;22;27.5;2023;11-12
2023-11-12;23;30;2023;11-12
2023-11-13;00;30.3333333333333;2023;11-13
2023-11-13;01;NA;2023;11-13
2023-11-13;02;32;2023;11-13
2023-11-13;03;33.3333333333333;2023;11-13
2023-11-13;04;34.5;2023;11-13
2023-11-13;05;NA;2023;11-13
2023-11-13;06;35;2023;11-13
2023-11-13;07;34;2023;11-13
2023-11-13;08;33.5;2023;11-13
2023-11-13;09;33;2023;11-13
2023-11-13;10;NA;2023;11-13
2023-11-13;11;NA;2023;11-13
2023-11-13;12;32;2023;11-13
2023-11-13;13;30.5;2023;11-13
2023-11-13;14;NA;2023;11-13
2023-11-13;15;NA;2023;11-13
2023-11-13;16;23.5;2023;11-13
2023-11-13;17;20;2023;11-13
2023-11-13;18;NA;2023;11-13
2023-11-13;19;NA;2023;11-13
2023-11-13;20;18;2023;11-13
2023-11-13;21;NA;2023;11-13
2023-11-13;22;15.5;2023;11-13
2023-11-13;23;NA;2023;11-13
2023-11-14;00;14;2023;11-14
2023-11-14;01;13;2023;11-14
2023-11-14;02;NA;2023;11-14
2023-11-14;03;NA;2023;11-14
2023-11-14;04;12;2023;11-14
2023-11-14;05;NA;2023;11-14
2023-11-14;06;NA;2023;11-14
2023-11-14;07;11;2023;11-14
2023-11-14;08;11;2023;11-14
2023-11-14;09;NA;2023;11-14
2023-11-14;10;13;2023;11-14
2023-11-14;11;NA;2023;11-14
2023-11-14;12;19;2023;11-14
2023-11-14;13;NA;2023;11-14
2023-11-14;14;23.5;2023;11-14
2023-11-14;15;NA;2023;11-14
2023-11-14;16;23.6666666666667;2023;11-14
2023-11-14;17;24.5;2023;11-14
2023-11-14;18;24;2023;11-14
2023-11-14;19;26.5;2023;11-14
2023-11-14;20;27;2023;11-14
2023-11-14;21;30;2023;11-14
2023-11-14;22;31;2023;11-14
2023-11-14;23;34;2023;11-14
2023-11-15;00;NA;2023;11-15
2023-11-15;01;26;2023;11-15
2023-11-15;02;NA;2023;11-15
2023-11-15;03;19;2023;11-15
2023-11-15;04;18;2023;11-15
2023-11-15;05;15.5;2023;11-15
2023-11-15;06;NA;2023;11-15
2023-11-15;07;13;2023;11-15
2023-11-15;08;NA;2023;11-15
2023-11-15;09;13;2023;11-15
2023-11-15;10;13;2023;11-15
2023-11-15;11;12;2023;11-15
2023-11-15;12;12;2023;11-15
2023-11-15;13;NA;2023;11-15
2023-11-15;14;NA;2023;11-15
2023-11-15;15;11;2023;11-15
2023-11-15;16;11;2023;11-15
2023-11-15;17;NA;2023;11-15
2023-11-15;18;NA;2023;11-15
2023-11-15;19;10;2023;11-15
2023-11-15;20;10;2023;11-15
2023-11-15;21;10;2023;11-15
2023-11-15;22;10;2023;11-15
2023-11-15;23;NA;2023;11-15
2023-11-16;00;NA;2023;11-16
2023-11-16;01;NA;2023;11-16
2023-11-16;02;NA;2023;11-16
2023-11-16;03;NA;2023;11-16
2023-11-16;04;9;2023;11-16
2023-11-16;05;NA;2023;11-16
2023-11-16;06;NA;2023;11-16
2023-11-16;07;9;2023;11-16
2023-11-16;08;9;2023;11-16
2023-11-16;09;NA;2023;11-16
2023-11-16;10;NA;2023;11-16
2023-11-16;11;NA;2023;11-16
2023-11-16;12;8;2023;11-16
2023-11-16;13;8;2023;11-16
2023-11-16;14;NA;2023;11-16
2023-11-16;15;NA;2023;11-16
2023-11-16;16;NA;2023;11-16
2023-11-16;17;NA;2023;11-16
2023-11-16;18;NA;2023;11-16
2023-11-16;19;NA;2023;11-16
2023-11-16;20;NA;2023;11-16
2023-11-16;21;7;2023;11-16
2023-11-16;22;7;2023;11-16
2023-11-16;23;7;2023;11-16
2023-11-17;00;7;2023;11-17
2023-11-17;01;NA;2023;11-17
2023-11-17;02;NA;2023;11-17
2023-11-17;03;NA;2023;11-17
2023-11-17;04;NA;2023;11-17
2023-11-17;05;NA;2023;11-17
2023-11-17;06;NA;2023;11-17
2023-11-17;07;7;2023;11-17
2023-11-17;08;NA;2023;11-17
2023-11-17;09;8;2023;11-17
2023-11-17;10;9.5;2023;11-17
2023-11-17;11;12;2023;11-17
2023-11-17;12;NA;2023;11-17
2023-11-17;13;14;2023;11-17
2023-11-17;14;16;2023;11-17
2023-11-17;15;18;2023;11-17
2023-11-17;16;NA;2023;11-17
2023-11-17;17;21;2023;11-17
2023-11-17;18;21;2023;11-17
2023-11-17;19;NA;2023;11-17
2023-11-17;20;NA;2023;11-17
2023-11-17;21;19;2023;11-17
2023-11-17;22;17;2023;11-17
2023-11-17;23;17;2023;11-17
2023-11-18;00;18;2023;11-18
2023-11-18;01;21;2023;11-18
2023-11-18;02;22.5;2023;11-18
2023-11-18;03;23;2023;11-18
2023-11-18;04;22;2023;11-18
2023-11-18;05;22.5;2023;11-18
2023-11-18;06;23.3333333333333;2023;11-18
2023-11-18;07;25;2023;11-18
2023-11-18;08;27;2023;11-18
2023-11-18;09;28;2023;11-18
2023-11-18;10;NA;2023;11-18
2023-11-18;11;NA;2023;11-18
2023-11-18;12;29;2023;11-18
2023-11-18;13;NA;2023;11-18
2023-11-18;14;NA;2023;11-18
2023-11-18;15;29.5;2023;11-18
2023-11-18;16;29.3333333333333;2023;11-18
2023-11-18;17;25.75;2023;11-18
2023-11-18;18;NA;2023;11-18
2023-11-18;19;NA;2023;11-18
2023-11-18;20;28.6666666666667;2023;11-18
2023-11-18;21;NA;2023;11-18
2023-11-18;22;32;2023;11-18
2023-11-18;23;30;2023;11-18
2023-11-19;00;NA;2023;11-19
2023-11-19;01;29.25;2023;11-19
2023-11-19;02;28;2023;11-19
2023-11-19;03;25;2023;11-19
2023-11-19;04;25.5;2023;11-19
2023-11-19;05;NA;2023;11-19
2023-11-19;06;27.5;2023;11-19
2023-11-19;07;25.3333333333333;2023;11-19
2023-11-19;08;24;2023;11-19
2023-11-19;09;NA;2023;11-19
2023-11-19;10;NA;2023;11-19
2023-11-19;11;NA;2023;11-19
2023-11-19;12;NA;2023;11-19
2023-11-19;13;18;2023;11-19
2023-11-19;14;17.5;2023;11-19
2023-11-19;15;NA;2023;11-19
2023-11-19;16;15.6666666666667;2023;11-19
2023-11-19;17;14;2023;11-19
2023-11-19;18;13;2023;11-19
2023-11-19;19;NA;2023;11-19
2023-11-19;20;12;2023;11-19
2023-11-19;21;11;2023;11-19
2023-11-19;22;11;2023;11-19
2023-11-19;23;NA;2023;11-19
2023-11-20;00;10;2023;11-20
2023-11-20;01;10;2023;11-20
2023-11-20;02;NA;2023;11-20
2023-11-20;03;NA;2023;11-20
2023-11-20;04;NA;2023;11-20
2023-11-20;05;NA;2023;11-20
2023-11-20;06;NA;2023;11-20
2023-11-20;07;NA;2023;11-20
2023-11-20;08;10;2023;11-20
2023-11-20;09;13.5;2023;11-20
2023-11-20;10;14.75;2023;11-20
2023-11-20;11;17;2023;11-20
2023-11-20;12;16;2023;11-20
2023-11-20;13;17;2023;11-20
2023-11-20;14;NA;2023;11-20
2023-11-20;15;17.5;2023;11-20
2023-11-20;16;18;2023;11-20
2023-11-20;17;19;2023;11-20
2023-11-20;18;19.3333333333333;2023;11-20
2023-11-20;19;19;2023;11-20
2023-11-20;20;NA;2023;11-20
2023-11-20;21;17.5;2023;11-20
2023-11-20;22;16;2023;11-20
2023-11-20;23;NA;2023;11-20
2023-11-21;00;NA;2023;11-21
2023-11-21;01;12;2023;11-21
2023-11-21;02;12;2023;11-21
2023-11-21;03;11;2023;11-21
2023-11-21;04;11;2023;11-21
2023-11-21;05;NA;2023;11-21
2023-11-21;06;NA;2023;11-21
2023-11-21;07;10;2023;11-21
2023-11-21;08;10;2023;11-21
2023-11-21;09;NA;2023;11-21
2023-11-21;10;9;2023;11-21
2023-11-21;11;9;2023;11-21
2023-11-21;12;NA;2023;11-21
2023-11-21;13;10.3333333333333;2023;11-21
2023-11-21;14;NA;2023;11-21
2023-11-21;15;16;2023;11-21
2023-11-21;16;18;2023;11-21
2023-11-21;17;19;2023;11-21
2023-11-21;18;21;2023;11-21
2023-11-21;19;NA;2023;11-21
2023-11-21;20;22;2023;11-21
2023-11-21;21;23;2023;11-21
2023-11-21;22;NA;2023;11-21
2023-11-21;23;20;2023;11-21
2023-11-22;00;21;2023;11-22
2023-11-22;01;21;2023;11-22
2023-11-22;02;NA;2023;11-22
2023-11-22;03;20;2023;11-22
2023-11-22;04;NA;2023;11-22
2023-11-22;05;NA;2023;11-22
2023-11-22;06;22;2023;11-22
2023-11-22;07;NA;2023;11-22
2023-11-22;08;22.5;2023;11-22
2023-11-22;09;22.5;2023;11-22
2023-11-22;10;23;2023;11-22
2023-11-22;11;23;2023;11-22
2023-11-22;12;NA;2023;11-22
2023-11-22;13;NA;2023;11-22
2023-11-22;14;28;2023;11-22
2023-11-22;15;28.5;2023;11-22
2023-11-22;16;29;2023;11-22
2023-11-22;17;NA;2023;11-22
2023-11-22;18;30;2023;11-22
2023-11-22;19;31;2023;11-22
2023-11-22;20;33;2023;11-22
2023-11-22;21;32;2023;11-22
