# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 249         4.979       52.644      -2.40       Berkhout    
# 269         5.520       52.458      -3.70       Lelystad    
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,   HH,    Q
  249,20230718,   18,   31
  249,20230718,   19,   10
  249,20230718,   20,    9
  249,20230718,   21,    0
  249,20230718,   22,    0
  249,20230718,   23,    0
  249,20230718,   24,    0
  249,20230719,    1,    0
  249,20230719,    2,    0
  249,20230719,    3,    0
  249,20230719,    4,    1
  249,20230719,    5,   10
  249,20230719,    6,   14
  249,20230719,    7,   25
  249,20230719,    8,   36
  249,20230719,    9,   81
  249,20230719,   10,   81
  249,20230719,   11,  102
  249,20230719,   12,  132
  249,20230719,   13,  206
  249,20230719,   14,  147
  249,20230719,   15,   75
  249,20230719,   16,   87
  249,20230719,   17,   56
  249,20230719,   18,   30
  249,20230719,   19,   24
  249,20230719,   20,    3
  249,20230719,   21,    0
  249,20230719,   22,    0
  249,20230719,   23,    0
  249,20230719,   24,    0
  249,20230720,    1,    0
  249,20230720,    2,    0
  249,20230720,    3,    0
  249,20230720,    4,    1
  249,20230720,    5,   24
  249,20230720,    6,   79
  249,20230720,    7,  114
  249,20230720,    8,  165
  249,20230720,    9,  108
  249,20230720,   10,  176
  249,20230720,   11,  131
  249,20230720,   12,  157
  249,20230720,   13,   57
  249,20230720,   14,  148
  249,20230720,   15,  155
  249,20230720,   16,  231
  249,20230720,   17,  155
  249,20230720,   18,   92
  249,20230720,   19,   24
  249,20230720,   20,    4
  249,20230720,   21,    0
  249,20230720,   22,    0
  249,20230720,   23,    0
  249,20230720,   24,    0
  249,20230721,    1,    0
  249,20230721,    2,    0
  249,20230721,    3,    0
  249,20230721,    4,    1
  249,20230721,    5,   19
  249,20230721,    6,   44
  249,20230721,    7,   50
  249,20230721,    8,   94
  249,20230721,    9,  131
  249,20230721,   10,  152
  249,20230721,   11,  142
  249,20230721,   12,  194
  249,20230721,   13,  230
  249,20230721,   14,  210
  249,20230721,   15,  151
  249,20230721,   16,  162
  249,20230721,   17,  124
  249,20230721,   18,   82
  249,20230721,   19,   36
  249,20230721,   20,    5
  249,20230721,   21,    0
  249,20230721,   22,    0
  249,20230721,   23,    0
  249,20230721,   24,    0
  249,20230722,    1,    0
  249,20230722,    2,    0
  249,20230722,    3,    0
  249,20230722,    4,    1
  249,20230722,    5,    9
  249,20230722,    6,   26
  249,20230722,    7,   22
  249,20230722,    8,   25
  249,20230722,    9,   46
  249,20230722,   10,  107
  249,20230722,   11,  167
  249,20230722,   12,  134
  249,20230722,   13,  128
  249,20230722,   14,   85
  249,20230722,   15,   68
  249,20230722,   16,   60
  249,20230722,   17,   49
  249,20230722,   18,   26
  249,20230722,   19,    6
  249,20230722,   20,    2
  249,20230722,   21,    0
  249,20230722,   22,    0
  249,20230722,   23,    0
  249,20230722,   24,    0
  249,20230723,    1,    0
  249,20230723,    2,    0
  249,20230723,    3,    0
  249,20230723,    4,    0
  249,20230723,    5,    6
  249,20230723,    6,   12
  249,20230723,    7,   28
  249,20230723,    8,   39
  249,20230723,    9,   60
  249,20230723,   10,   78
  249,20230723,   11,   82
  249,20230723,   12,  115
  249,20230723,   13,  129
  249,20230723,   14,  148
  249,20230723,   15,  233
  249,20230723,   16,  203
  249,20230723,   17,  147
  249,20230723,   18,   92
  249,20230723,   19,   35
  249,20230723,   20,    5
  249,20230723,   21,    0
  249,20230723,   22,    0
  249,20230723,   23,    0
  249,20230723,   24,    0
  249,20230724,    1,    0
  249,20230724,    2,    0
  249,20230724,    3,    0
  249,20230724,    4,    0
  249,20230724,    5,    3
  249,20230724,    6,   17
  249,20230724,    7,   27
  249,20230724,    8,   64
  249,20230724,    9,  172
  249,20230724,   10,  236
  249,20230724,   11,  130
  249,20230724,   12,  130
  249,20230724,   13,  128
  249,20230724,   14,  122
  249,20230724,   15,   65
  249,20230724,   16,   72
  249,20230724,   17,   91
  249,20230724,   18,   30
  249,20230724,   19,   43
  249,20230724,   20,    4
  249,20230724,   21,    0
  249,20230724,   22,    0
  249,20230724,   23,    0
  249,20230724,   24,    0
  249,20230725,    1,    0
  249,20230725,    2,    0
  249,20230725,    3,    0
  249,20230725,    4,    0
  249,20230725,    5,   19
  249,20230725,    6,   70
  249,20230725,    7,  106
  249,20230725,    8,  174
  249,20230725,    9,  179
  249,20230725,   10,  168
  249,20230725,   11,  143
  249,20230725,   12,  188
  249,20230725,   13,  202
  249,20230725,   14,  249
  249,20230725,   15,  135
  249,20230725,   16,  140
  249,20230725,   17,  103
  249,20230725,   18,   40
  249,20230725,   19,    8
  249,20230725,   20,    3
  249,20230725,   21,    0
  249,20230725,   22,    0
  249,20230725,   23,    0
  249,20230725,   24,    0
  249,20230726,    1,    0
  249,20230726,    2,    0
  249,20230726,    3,    0
  249,20230726,    4,    0
  249,20230726,    5,   10
  249,20230726,    6,    6
  249,20230726,    7,   60
  249,20230726,    8,  167
  249,20230726,    9,  167
  249,20230726,   10,  168
  249,20230726,   11,  199
  249,20230726,   12,  263
  249,20230726,   13,  255
  249,20230726,   14,  260
  249,20230726,   15,  220
  249,20230726,   16,  195
  249,20230726,   17,  147
  249,20230726,   18,   87
  249,20230726,   19,   24
  249,20230726,   20,    3
  249,20230726,   21,    0
  249,20230726,   22,    0
  249,20230726,   23,    0
  249,20230726,   24,    0
  249,20230727,    1,    0
  249,20230727,    2,    0
  249,20230727,    3,    0
  249,20230727,    4,    0
  249,20230727,    5,    4
  249,20230727,    6,    8
  249,20230727,    7,   25
  249,20230727,    8,   46
  249,20230727,    9,   68
  249,20230727,   10,   67
  249,20230727,   11,   94
  249,20230727,   12,   85
  249,20230727,   13,  105
  249,20230727,   14,   80
  249,20230727,   15,   47
  249,20230727,   16,   45
  249,20230727,   17,   47
  249,20230727,   18,   19
  249,20230727,   19,   10
  249,20230727,   20,    3
  249,20230727,   21,    0
  249,20230727,   22,    0
  249,20230727,   23,    0
  249,20230727,   24,    0
  249,20230728,    1,    0
  249,20230728,    2,    0
  249,20230728,    3,    0
  249,20230728,    4,    0
  249,20230728,    5,   10
  249,20230728,    6,   50
  249,20230728,    7,   61
  249,20230728,    8,   95
  249,20230728,    9,  100
  249,20230728,   10,  103
  249,20230728,   11,   57
  249,20230728,   12,   79
  249,20230728,   13,   94
  249,20230728,   14,  128
  249,20230728,   15,  176
  249,20230728,   16,  132
  249,20230728,   17,   90
  249,20230728,   18,   42
  249,20230728,   19,   29
  249,20230728,   20,    4
  249,20230728,   21,    0
  249,20230728,   22,    0
  249,20230728,   23,    0
  249,20230728,   24,    0
  249,20230729,    1,    0
  249,20230729,    2,    0
  249,20230729,    3,    0
  249,20230729,    4,    0
  249,20230729,    5,    4
  249,20230729,    6,   34
  249,20230729,    7,   46
  249,20230729,    8,  116
  249,20230729,    9,  108
  249,20230729,   10,   93
  249,20230729,   11,  139
  249,20230729,   12,  216
  249,20230729,   13,  295
  249,20230729,   14,  247
  249,20230729,   15,  185
  249,20230729,   16,  172
  249,20230729,   17,  138
  249,20230729,   18,   77
  249,20230729,   19,   20
  249,20230729,   20,    3
  249,20230729,   21,    0
  249,20230729,   22,    0
  249,20230729,   23,    0
  249,20230729,   24,    0
  249,20230730,    1,    0
  249,20230730,    2,    0
  249,20230730,    3,    0
  249,20230730,    4,    0
  249,20230730,    5,    8
  249,20230730,    6,   23
  249,20230730,    7,   38
  249,20230730,    8,   42
  249,20230730,    9,  148
  249,20230730,   10,  221
  249,20230730,   11,  178
  249,20230730,   12,  180
  249,20230730,   13,  167
  249,20230730,   14,  202
  249,20230730,   15,  204
  249,20230730,   16,  116
  249,20230730,   17,   60
  249,20230730,   18,   29
  249,20230730,   19,   17
  249,20230730,   20,    2
  249,20230730,   21,    0
  249,20230730,   22,    0
  249,20230730,   23,    0
  249,20230730,   24,    0
  249,20230731,    1,    0
  249,20230731,    2,    0
  249,20230731,    3,    0
  249,20230731,    4,    0
  249,20230731,    5,    6
  249,20230731,    6,    8
  249,20230731,    7,   22
  249,20230731,    8,   42
  249,20230731,    9,   60
  249,20230731,   10,   69
  249,20230731,   11,   73
  249,20230731,   12,  121
  249,20230731,   13,   89
  249,20230731,   14,   89
  249,20230731,   15,   69
  249,20230731,   16,   39
  249,20230731,   17,   35
  249,20230731,   18,   26
  249,20230731,   19,   12
  249,20230731,   20,    2
  249,20230731,   21,    0
  249,20230731,   22,    0
  249,20230731,   23,    0
  249,20230731,   24,    0
  249,20230801,    1,    0
  249,20230801,    2,    0
  249,20230801,    3,    0
  249,20230801,    4,    0
  249,20230801,    5,    5
  249,20230801,    6,   20
  249,20230801,    7,   72
  249,20230801,    8,   77
  249,20230801,    9,   59
  249,20230801,   10,  104
  249,20230801,   11,  248
  249,20230801,   12,  268
  249,20230801,   13,  190
  249,20230801,   14,  157
  249,20230801,   15,  136
  249,20230801,   16,  109
  249,20230801,   17,   87
  249,20230801,   18,   27
  249,20230801,   19,   11
  249,20230801,   20,    2
  249,20230801,   21,    0
  249,20230801,   22,    0
  249,20230801,   23,    0
  249,20230801,   24,    0
  249,20230802,    1,    0
  249,20230802,    2,    0
  249,20230802,    3,    0
  249,20230802,    4,    0
  249,20230802,    5,    7
  249,20230802,    6,   10
  249,20230802,    7,    9
  249,20230802,    8,   23
  249,20230802,    9,   34
  249,20230802,   10,   59
  249,20230802,   11,  116
  249,20230802,   12,  235
  249,20230802,   13,  218
  249,20230802,   14,  168
  249,20230802,   15,  170
  249,20230802,   16,  114
  249,20230802,   17,   88
  249,20230802,   18,   27
  249,20230802,   19,   10
  249,20230802,   20,    1
  249,20230802,   21,    0
  249,20230802,   22,    0
  249,20230802,   23,    0
  249,20230802,   24,    0
  249,20230803,    1,    0
  249,20230803,    2,    0
  249,20230803,    3,    0
  249,20230803,    4,    0
  249,20230803,    5,    6
  249,20230803,    6,   21
  249,20230803,    7,   88
  249,20230803,    8,  138
  249,20230803,    9,  124
  249,20230803,   10,  104
  249,20230803,   11,   94
  249,20230803,   12,  122
  249,20230803,   13,  120
  249,20230803,   14,   78
  249,20230803,   15,   95
  249,20230803,   16,   60
  249,20230803,   17,   36
  249,20230803,   18,   29
  249,20230803,   19,   16
  249,20230803,   20,    1
  249,20230803,   21,    0
  249,20230803,   22,    0
  249,20230803,   23,    0
  249,20230803,   24,    0
  249,20230804,    1,    0
  249,20230804,    2,    0
  249,20230804,    3,    0
  249,20230804,    4,    1
  249,20230804,    5,    4
  249,20230804,    6,   17
  249,20230804,    7,   41
  249,20230804,    8,   82
  249,20230804,    9,   88
  249,20230804,   10,  147
  249,20230804,   11,  162
  249,20230804,   12,  179
  249,20230804,   13,  150
  249,20230804,   14,  101
  249,20230804,   15,  201
  249,20230804,   16,  180
  249,20230804,   17,   86
  249,20230804,   18,   79
  249,20230804,   19,   32
  249,20230804,   20,    3
  249,20230804,   21,    0
  249,20230804,   22,    0
  249,20230804,   23,    0
  249,20230804,   24,    0
  249,20230805,    1,    0
  249,20230805,    2,    0
  249,20230805,    3,    0
  249,20230805,    4,    0
  249,20230805,    5,    5
  249,20230805,    6,   22
  249,20230805,    7,   82
  249,20230805,    8,   81
  249,20230805,    9,  152
  249,20230805,   10,  135
  249,20230805,   11,  135
  249,20230805,   12,   26
  249,20230805,   13,   25
  249,20230805,   14,   50
  249,20230805,   15,   75
  249,20230805,   16,  115
  249,20230805,   17,  143
  249,20230805,   18,   27
  249,20230805,   19,    6
  249,20230805,   20,    0
  249,20230805,   21,    0
  249,20230805,   22,    0
  249,20230805,   23,    0
  249,20230805,   24,    0
  249,20230806,    1,    0
  249,20230806,    2,    0
  249,20230806,    3,    0
  249,20230806,    4,    0
  249,20230806,    5,    3
  249,20230806,    6,    7
  249,20230806,    7,   27
  249,20230806,    8,   36
  249,20230806,    9,   24
  249,20230806,   10,   41
  249,20230806,   11,   60
  249,20230806,   12,   63
  249,20230806,   13,   83
  249,20230806,   14,  101
  249,20230806,   15,  120
  249,20230806,   16,  132
  249,20230806,   17,   64
  249,20230806,   18,   30
  249,20230806,   19,   12
  249,20230806,   20,    1
  249,20230806,   21,    0
  249,20230806,   22,    0
  249,20230806,   23,    0
  249,20230806,   24,    0
  249,20230807,    1,    0
  249,20230807,    2,    0
  249,20230807,    3,    0
  249,20230807,    4,    0
  249,20230807,    5,    7
  249,20230807,    6,   27
  249,20230807,    7,   57
  249,20230807,    8,  157
  249,20230807,    9,  204
  249,20230807,   10,  254
  249,20230807,   11,  268
  249,20230807,   12,  225
  249,20230807,   13,  203
  249,20230807,   14,  236
  249,20230807,   15,  212
  249,20230807,   16,  204
  249,20230807,   17,  132
  249,20230807,   18,   73
  249,20230807,   19,   24
  249,20230807,   20,    1
  249,20230807,   21,    0
  249,20230807,   22,    0
  249,20230807,   23,    0
  249,20230807,   24,    0
  249,20230808,    1,    0
  249,20230808,    2,    0
  249,20230808,    3,    0
  249,20230808,    4,    0
  249,20230808,    5,    7
  249,20230808,    6,   41
  249,20230808,    7,   97
  249,20230808,    8,  102
  249,20230808,    9,  137
  249,20230808,   10,  152
  249,20230808,   11,  240
  249,20230808,   12,  257
  249,20230808,   13,  227
  249,20230808,   14,  150
  249,20230808,   15,  212
  249,20230808,   16,  128
  249,20230808,   17,   65
  249,20230808,   18,   20
  249,20230808,   19,   11
  249,20230808,   20,    1
  249,20230808,   21,    0
  249,20230808,   22,    0
  249,20230808,   23,    0
  249,20230808,   24,    0
  249,20230809,    1,    0
  249,20230809,    2,    0
  249,20230809,    3,    0
  249,20230809,    4,    0
  249,20230809,    5,   12
  249,20230809,    6,   65
  249,20230809,    7,  102
  249,20230809,    8,  158
  249,20230809,    9,  142
  249,20230809,   10,  188
  249,20230809,   11,  178
  249,20230809,   12,  263
  249,20230809,   13,  253
  249,20230809,   14,  266
  249,20230809,   15,  229
  249,20230809,   16,  133
  249,20230809,   17,   84
  249,20230809,   18,   42
  249,20230809,   19,   22
  249,20230809,   20,    0
  249,20230809,   21,    0
  249,20230809,   22,    0
  249,20230809,   23,    0
  249,20230809,   24,    0
  249,20230810,    1,    0
  249,20230810,    2,    0
  249,20230810,    3,    0
  249,20230810,    4,    0
  249,20230810,    5,    3
  249,20230810,    6,   30
  249,20230810,    7,   39
  249,20230810,    8,   55
  249,20230810,    9,   79
  249,20230810,   10,  128
  249,20230810,   11,  156
  249,20230810,   12,  167
  249,20230810,   13,  211
  249,20230810,   14,  229
  249,20230810,   15,  169
  249,20230810,   16,  154
  249,20230810,   17,  113
  249,20230810,   18,   69
  249,20230810,   19,    9
  249,20230810,   20,    0
  249,20230810,   21,    0
  249,20230810,   22,    0
  249,20230810,   23,    0
  249,20230810,   24,    0
  249,20230811,    1,    0
  249,20230811,    2,    0
  249,20230811,    3,    0
  249,20230811,    4,    0
  249,20230811,    5,    6
  249,20230811,    6,   40
  249,20230811,    7,   94
  249,20230811,    8,  147
  249,20230811,    9,  195
  249,20230811,   10,  194
  249,20230811,   11,  222
  249,20230811,   12,  244
  249,20230811,   13,  228
  249,20230811,   14,  200
  249,20230811,   15,  147
  249,20230811,   16,  127
  249,20230811,   17,   63
  249,20230811,   18,   22
  249,20230811,   19,    6
  249,20230811,   20,    0
  249,20230811,   21,    0
  249,20230811,   22,    0
  249,20230811,   23,    0
  249,20230811,   24,    0
  249,20230812,    1,    0
  249,20230812,    2,    0
  249,20230812,    3,    0
  249,20230812,    4,    0
  249,20230812,    5,    3
  249,20230812,    6,    8
  249,20230812,    7,    9
  249,20230812,    8,   26
  249,20230812,    9,   21
  249,20230812,   10,   90
  249,20230812,   11,  165
  249,20230812,   12,  285
  249,20230812,   13,  278
  249,20230812,   14,  264
  249,20230812,   15,  228
  249,20230812,   16,  180
  249,20230812,   17,  125
  249,20230812,   18,   68
  249,20230812,   19,   18
  249,20230812,   20,    0
  249,20230812,   21,    0
  249,20230812,   22,    0
  249,20230812,   23,    0
  249,20230812,   24,    0
  249,20230813,    1,    0
  249,20230813,    2,    0
  249,20230813,    3,    0
  249,20230813,    4,    0
  249,20230813,    5,    2
  249,20230813,    6,   12
  249,20230813,    7,   66
  249,20230813,    8,  147
  249,20230813,    9,  130
  249,20230813,   10,  105
  249,20230813,   11,  144
  249,20230813,   12,  108
  249,20230813,   13,  176
  249,20230813,   14,   57
  249,20230813,   15,  113
  249,20230813,   16,  171
  249,20230813,   17,  103
  249,20230813,   18,   54
  249,20230813,   19,   14
  249,20230813,   20,    0
  249,20230813,   21,    0
  249,20230813,   22,    0
  249,20230813,   23,    0
  249,20230813,   24,    0
  249,20230814,    1,    0
  249,20230814,    2,    0
  249,20230814,    3,    0
  249,20230814,    4,    0
  249,20230814,    5,    5
  249,20230814,    6,   16
  249,20230814,    7,   43
  249,20230814,    8,   74
  249,20230814,    9,  151
  249,20230814,   10,  209
  249,20230814,   11,  248
  249,20230814,   12,  208
  249,20230814,   13,  221
